no,id_trx,tgl,id_item,nama_barang,kategori,jumlah
136,1397,"09 February 2025",5,Piala,"Barang Keluar",6
137,433,"09 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
138,434,"09 February 2025",7,"Bola Basket","Barang Keluar",7
139,435,"09 February 2025",6,"Sepatu Futsal","Barang Keluar",7
140,436,"09 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
141,2525,"09 February 2025",8,"Jersey Basket","Barang Keluar",6
142,2526,"09 February 2025",5,Piala,"Barang Keluar",7
143,2527,"09 February 2025",6,"Sepatu Futsal","Barang Keluar",8
144,2831,"10 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
145,2832,"10 February 2025",7,"Bola Basket","Barang Keluar",5
146,2833,"10 February 2025",5,Piala,"Barang Keluar",5
147,2837,"10 February 2025",6,"Sepatu Futsal","Barang Keluar",7
148,2838,"10 February 2025",8,"Jersey Basket","Barang Keluar",7
149,2839,"10 February 2025",7,"Bola Basket","Barang Keluar",8
150,1787,"10 February 2025",6,"Sepatu Futsal","Barang Keluar",5
151,1788,"10 February 2025",8,"Jersey Basket","Barang Keluar",8
152,107,"11 February 2025",2,"Kaos Kaki Avo","Barang Keluar",8
153,108,"11 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
154,109,"11 February 2025",5,Piala,"Barang Keluar",6
155,110,"11 February 2025",8,"Jersey Basket","Barang Keluar",8
156,655,"11 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
157,656,"11 February 2025",3,"Jersey Mills","Barang Keluar",6
158,657,"11 February 2025",5,Piala,"Barang Keluar",6
159,1979,"11 February 2025",3,"Jersey Mills","Barang Keluar",7
160,1980,"11 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
161,1792,"12 February 2025",3,"Jersey Mills","Barang Keluar",6
162,1793,"12 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
163,2126,"12 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
164,2127,"12 February 2025",8,"Jersey Basket","Barang Keluar",5
165,2506,"12 February 2025",3,"Jersey Mills","Barang Keluar",5
166,2507,"12 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
167,1791,"12 February 2025",6,"Sepatu Futsal","Barang Keluar",8
168,119,"13 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
169,120,"13 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
170,121,"13 February 2025",5,Piala,"Barang Keluar",5
171,2826,"14 February 2025",6,"Sepatu Futsal","Barang Keluar",8
172,2827,"14 February 2025",7,"Bola Basket","Barang Keluar",6
173,2828,"14 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
174,803,"14 February 2025",6,"Sepatu Futsal","Barang Keluar",8
175,804,"14 February 2025",8,"Jersey Basket","Barang Keluar",7
176,805,"14 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
177,568,"14 February 2025",5,Piala,"Barang Keluar",6
178,569,"14 February 2025",3,"Jersey Mills","Barang Keluar",7
179,570,"14 February 2025",8,"Jersey Basket","Barang Keluar",7
180,571,"14 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
181,68,"14 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
182,69,"14 February 2025",3,"Jersey Mills","Barang Keluar",8
183,70,"14 February 2025",5,Piala,"Barang Keluar",6
184,1884,"14 February 2025",6,"Sepatu Futsal","Barang Keluar",8
185,1885,"14 February 2025",3,"Jersey Mills","Barang Keluar",5
186,1886,"14 February 2025",5,Piala,"Barang Keluar",6
187,100,"14 February 2025",8,"Jersey Basket","Barang Keluar",7
188,101,"14 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
189,102,"14 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
190,1645,"14 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
191,1646,"14 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
192,2936,"14 February 2025",6,"Sepatu Futsal","Barang Keluar",5
193,2937,"14 February 2025",3,"Jersey Mills","Barang Keluar",6
194,2938,"14 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
195,2939,"14 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
196,1725,"14 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
197,1726,"14 February 2025",5,Piala,"Barang Keluar",6
198,1727,"14 February 2025",7,"Bola Basket","Barang Keluar",7
199,2637,"15 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
200,2638,"15 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
201,2393,"15 February 2025",5,Piala,"Barang Keluar",5
202,2394,"15 February 2025",6,"Sepatu Futsal","Barang Keluar",6
203,2395,"15 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
204,2396,"15 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
205,664,"15 February 2025",3,"Jersey Mills","Barang Keluar",8
206,665,"15 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
207,666,"15 February 2025",7,"Bola Basket","Barang Keluar",8
208,667,"15 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
209,2732,"15 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
210,2733,"15 February 2025",6,"Sepatu Futsal","Barang Keluar",7
211,2734,"15 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
212,2008,"15 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
213,2009,"15 February 2025",3,"Jersey Mills","Barang Keluar",8
214,2010,"15 February 2025",5,Piala,"Barang Keluar",5
215,1565,"16 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
216,1566,"16 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
217,1567,"16 February 2025",7,"Bola Basket","Barang Keluar",8
218,1091,"16 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
219,1092,"16 February 2025",5,Piala,"Barang Keluar",8
220,1093,"16 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
221,1094,"16 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
222,2840,"17 February 2025",3,"Jersey Mills","Barang Keluar",8
223,2841,"17 February 2025",5,Piala,"Barang Keluar",5
224,2842,"17 February 2025",8,"Jersey Basket","Barang Keluar",8
225,2843,"17 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
226,549,"17 February 2025",8,"Jersey Basket","Barang Keluar",5
227,550,"17 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
228,551,"17 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
229,552,"17 February 2025",3,"Jersey Mills","Barang Keluar",5
230,387,"17 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
231,388,"17 February 2025",8,"Jersey Basket","Barang Keluar",6
232,2465,"17 February 2025",3,"Jersey Mills","Barang Keluar",5
233,2466,"17 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
234,1200,"17 February 2025",3,"Jersey Mills","Barang Keluar",6
235,1201,"17 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
236,1202,"17 February 2025",5,Piala,"Barang Keluar",5
237,2232,"17 February 2025",7,"Bola Basket","Barang Keluar",7
238,2233,"17 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
239,237,"17 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
240,238,"17 February 2025",2,"Kaos Kaki Avo","Barang Keluar",8
241,239,"17 February 2025",8,"Jersey Basket","Barang Keluar",5
242,1044,"18 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
243,1045,"18 February 2025",7,"Bola Basket","Barang Keluar",8
244,286,"18 February 2025",6,"Sepatu Futsal","Barang Keluar",6
245,287,"18 February 2025",3,"Jersey Mills","Barang Keluar",8
246,1323,"18 February 2025",3,"Jersey Mills","Barang Keluar",7
247,1324,"18 February 2025",6,"Sepatu Futsal","Barang Keluar",8
248,1325,"18 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
249,2498,"18 February 2025",8,"Jersey Basket","Barang Keluar",7
250,2499,"18 February 2025",5,Piala,"Barang Keluar",7
251,516,"19 February 2025",5,Piala,"Barang Keluar",5
252,517,"19 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
253,518,"19 February 2025",7,"Bola Basket","Barang Keluar",7
254,1553,"19 February 2025",3,"Jersey Mills","Barang Keluar",8
255,1554,"19 February 2025",5,Piala,"Barang Keluar",8
256,1555,"19 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
257,1556,"19 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
258,790,"19 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
259,791,"19 February 2025",6,"Sepatu Futsal","Barang Keluar",7
260,792,"19 February 2025",5,Piala,"Barang Keluar",8
261,735,"19 February 2025",7,"Bola Basket","Barang Keluar",8
262,736,"19 February 2025",6,"Sepatu Futsal","Barang Keluar",7
263,737,"19 February 2025",5,Piala,"Barang Keluar",7
264,578,"20 February 2025",6,"Sepatu Futsal","Barang Keluar",8
265,579,"20 February 2025",7,"Bola Basket","Barang Keluar",6
266,855,"20 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
267,856,"20 February 2025",8,"Jersey Basket","Barang Keluar",6
268,857,"20 February 2025",3,"Jersey Mills","Barang Keluar",5
269,858,"20 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
270,1643,"20 February 2025",6,"Sepatu Futsal","Barang Keluar",7
271,1644,"20 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
272,909,"20 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
273,910,"20 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
274,966,"20 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
275,967,"20 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
276,968,"20 February 2025",7,"Bola Basket","Barang Keluar",6
277,969,"20 February 2025",5,Piala,"Barang Keluar",7
278,1377,"21 February 2025",7,"Bola Basket","Barang Keluar",6
279,1378,"21 February 2025",8,"Jersey Basket","Barang Keluar",5
280,1379,"21 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
281,1380,"21 February 2025",6,"Sepatu Futsal","Barang Keluar",6
282,2543,"21 February 2025",3,"Jersey Mills","Barang Keluar",8
283,2544,"21 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
284,2545,"21 February 2025",7,"Bola Basket","Barang Keluar",5
285,1054,"22 February 2025",5,Piala,"Barang Keluar",8
286,1055,"22 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
287,1075,"22 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
288,1076,"22 February 2025",8,"Jersey Basket","Barang Keluar",5
289,653,"22 February 2025",7,"Bola Basket","Barang Keluar",5
290,654,"22 February 2025",8,"Jersey Basket","Barang Keluar",7
291,677,"22 February 2025",7,"Bola Basket","Barang Keluar",5
292,678,"22 February 2025",6,"Sepatu Futsal","Barang Keluar",8
293,936,"22 February 2025",7,"Bola Basket","Barang Keluar",6
294,937,"22 February 2025",3,"Jersey Mills","Barang Keluar",8
295,938,"22 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
296,939,"22 February 2025",8,"Jersey Basket","Barang Keluar",8
297,2270,"22 February 2025",6,"Sepatu Futsal","Barang Keluar",8
298,2271,"22 February 2025",5,Piala,"Barang Keluar",8
299,1512,"22 February 2025",7,"Bola Basket","Barang Keluar",8
300,1513,"22 February 2025",6,"Sepatu Futsal","Barang Keluar",8
301,1514,"22 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
302,1515,"22 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
303,1536,"23 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
304,1537,"23 February 2025",2,"Kaos Kaki Avo","Barang Keluar",8
305,1538,"23 February 2025",6,"Sepatu Futsal","Barang Keluar",7
306,2569,"23 February 2025",7,"Bola Basket","Barang Keluar",7
307,2570,"23 February 2025",5,Piala,"Barang Keluar",5
308,2571,"23 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
309,2572,"23 February 2025",8,"Jersey Basket","Barang Keluar",7
310,1087,"23 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
311,1088,"23 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
312,1089,"23 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
313,1090,"23 February 2025",7,"Bola Basket","Barang Keluar",8
314,1894,"23 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
315,1895,"23 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
316,1896,"23 February 2025",8,"Jersey Basket","Barang Keluar",8
317,1535,"23 February 2025",7,"Bola Basket","Barang Keluar",6
318,9,"24 February 2025",7,"Bola Basket","Barang Keluar",7
319,10,"24 February 2025",2,"Kaos Kaki Avo","Barang Keluar",8
320,11,"24 February 2025",6,"Sepatu Futsal","Barang Keluar",5
321,1037,"24 February 2025",5,Piala,"Barang Keluar",6
322,1038,"24 February 2025",7,"Bola Basket","Barang Keluar",5
323,1039,"24 February 2025",6,"Sepatu Futsal","Barang Keluar",8
324,273,"24 February 2025",5,Piala,"Barang Keluar",7
325,274,"24 February 2025",7,"Bola Basket","Barang Keluar",7
326,1501,"24 February 2025",3,"Jersey Mills","Barang Keluar",8
327,1502,"24 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
328,512,"26 February 2025",2,"Kaos Kaki Avo","Barang Keluar",7
329,1046,"26 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
330,1047,"26 February 2025",7,"Bola Basket","Barang Keluar",7
331,1048,"26 February 2025",6,"Sepatu Futsal","Barang Keluar",8
332,2376,"26 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
333,2377,"26 February 2025",7,"Bola Basket","Barang Keluar",5
334,2378,"26 February 2025",5,Piala,"Barang Keluar",5
335,1420,"26 February 2025",6,"Sepatu Futsal","Barang Keluar",6
336,1421,"26 February 2025",7,"Bola Basket","Barang Keluar",5
337,1422,"26 February 2025",8,"Jersey Basket","Barang Keluar",8
338,757,"26 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
339,758,"26 February 2025",2,"Kaos Kaki Avo","Barang Keluar",8
340,759,"26 February 2025",3,"Jersey Mills","Barang Keluar",5
341,511,"26 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
342,2066,"27 February 2025",5,Piala,"Barang Keluar",8
343,2067,"27 February 2025",7,"Bola Basket","Barang Keluar",5
344,2068,"27 February 2025",6,"Sepatu Futsal","Barang Keluar",5
345,2613,"27 February 2025",3,"Jersey Mills","Barang Keluar",5
346,2614,"27 February 2025",5,Piala,"Barang Keluar",7
347,2615,"27 February 2025",7,"Bola Basket","Barang Keluar",7
348,2616,"27 February 2025",8,"Jersey Basket","Barang Keluar",7
349,1104,"27 February 2025",3,"Jersey Mills","Barang Keluar",6
350,1105,"27 February 2025",8,"Jersey Basket","Barang Keluar",5
351,1106,"27 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
352,1107,"27 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
353,2135,"27 February 2025",7,"Bola Basket","Barang Keluar",7
354,2136,"27 February 2025",8,"Jersey Basket","Barang Keluar",8
355,2137,"27 February 2025",2,"Kaos Kaki Avo","Barang Keluar",5
356,693,"27 February 2025",8,"Jersey Basket","Barang Keluar",6
357,694,"27 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
358,695,"27 February 2025",2,"Kaos Kaki Avo","Barang Keluar",6
359,725,"27 February 2025",7,"Bola Basket","Barang Keluar",6
360,726,"27 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
361,727,"27 February 2025",8,"Jersey Basket","Barang Keluar",7
362,1785,"27 February 2025",6,"Sepatu Futsal","Barang Keluar",5
363,1786,"27 February 2025",7,"Bola Basket","Barang Keluar",7
364,1614,"28 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
365,1615,"28 February 2025",6,"Sepatu Futsal","Barang Keluar",6
366,1616,"28 February 2025",5,Piala,"Barang Keluar",6
367,1617,"28 February 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
368,1879,"28 February 2025",3,"Jersey Mills","Barang Keluar",8
369,1880,"28 February 2025",5,Piala,"Barang Keluar",7
370,1881,"28 February 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
371,2510,"28 February 2025",7,"Bola Basket","Barang Keluar",8
372,2511,"28 February 2025",6,"Sepatu Futsal","Barang Keluar",8
