no,id_trx,tgl,id_item,nama_barang,kategori,jumlah
66,66,"03 May 2025",3,"Jersey Mills","Barang Keluar",1
67,67,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",1
68,68,"03 May 2025",3,"Jersey Mills","Barang Keluar",1
69,69,"03 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
70,70,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
71,71,"03 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
72,72,"03 May 2025",3,"Jersey Mills","Barang Keluar",5
73,73,"03 May 2025",5,Piala,"Barang Keluar",1
74,74,"03 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
75,75,"03 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
76,76,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
77,77,"03 May 2025",6,"Sepatu Futsal","Barang Keluar",2
78,78,"03 May 2025",3,"Jersey Mills","Barang Keluar",5
79,79,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
80,80,"03 May 2025",3,"Jersey Mills","Barang Keluar",2
81,81,"03 May 2025",3,"Jersey Mills","Barang Keluar",2
82,82,"03 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
83,83,"03 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
84,84,"03 May 2025",5,Piala,"Barang Keluar",2
85,85,"03 May 2025",3,"Jersey Mills","Barang Keluar",2
86,86,"03 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
87,87,"03 May 2025",8,"Jersey Basket","Barang Keluar",1
88,88,"03 May 2025",5,Piala,"Barang Keluar",3
89,89,"03 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
90,90,"03 May 2025",8,"Jersey Basket","Barang Keluar",1
91,91,"03 May 2025",7,"Bola Basket","Barang Keluar",3
92,92,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
93,93,"03 May 2025",5,Piala,"Barang Keluar",1
94,94,"03 May 2025",6,"Sepatu Futsal","Barang Keluar",5
95,95,"03 May 2025",3,"Jersey Mills","Barang Keluar",2
96,96,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
97,97,"03 May 2025",5,Piala,"Barang Keluar",3
98,98,"03 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
99,99,"03 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
100,100,"03 May 2025",5,Piala,"Barang Keluar",4
101,101,"03 May 2025",7,"Bola Basket","Barang Keluar",4
102,102,"03 May 2025",8,"Jersey Basket","Barang Keluar",1
103,103,"03 May 2025",5,Piala,"Barang Keluar",1
104,104,"03 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
105,105,"03 May 2025",6,"Sepatu Futsal","Barang Keluar",4
106,106,"03 May 2025",3,"Jersey Mills","Barang Keluar",1
107,107,"03 May 2025",5,Piala,"Barang Keluar",2
108,108,"04 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
109,109,"04 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
110,110,"04 May 2025",6,"Sepatu Futsal","Barang Keluar",3
111,111,"04 May 2025",3,"Jersey Mills","Barang Keluar",2
112,112,"04 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
113,113,"04 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
114,114,"04 May 2025",5,Piala,"Barang Keluar",2
115,115,"04 May 2025",6,"Sepatu Futsal","Barang Keluar",3
116,116,"04 May 2025",7,"Bola Basket","Barang Keluar",5
117,117,"04 May 2025",8,"Jersey Basket","Barang Keluar",3
118,118,"04 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
119,119,"04 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
120,120,"04 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
121,121,"04 May 2025",8,"Jersey Basket","Barang Keluar",2
122,122,"04 May 2025",8,"Jersey Basket","Barang Keluar",2
123,123,"04 May 2025",3,"Jersey Mills","Barang Keluar",3
124,124,"04 May 2025",5,Piala,"Barang Keluar",1
125,125,"04 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
126,126,"04 May 2025",3,"Jersey Mills","Barang Keluar",4
127,127,"04 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
128,128,"04 May 2025",5,Piala,"Barang Keluar",5
129,129,"04 May 2025",3,"Jersey Mills","Barang Keluar",5
130,130,"04 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
131,131,"04 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
132,132,"04 May 2025",7,"Bola Basket","Barang Keluar",2
133,133,"04 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
134,134,"04 May 2025",5,Piala,"Barang Keluar",3
135,135,"04 May 2025",7,"Bola Basket","Barang Keluar",5
136,136,"04 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
137,137,"04 May 2025",5,Piala,"Barang Keluar",5
138,138,"04 May 2025",6,"Sepatu Futsal","Barang Keluar",1
139,139,"05 May 2025",3,"Jersey Mills","Barang Keluar",3
140,140,"05 May 2025",7,"Bola Basket","Barang Keluar",5
141,141,"05 May 2025",5,Piala,"Barang Keluar",2
142,142,"05 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
143,143,"05 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
144,144,"05 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
145,145,"05 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
146,146,"05 May 2025",3,"Jersey Mills","Barang Keluar",4
147,147,"05 May 2025",5,Piala,"Barang Keluar",1
148,148,"05 May 2025",5,Piala,"Barang Keluar",4
149,149,"05 May 2025",3,"Jersey Mills","Barang Keluar",4
150,150,"05 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
151,151,"05 May 2025",3,"Jersey Mills","Barang Keluar",5
152,152,"05 May 2025",8,"Jersey Basket","Barang Keluar",1
153,153,"05 May 2025",6,"Sepatu Futsal","Barang Keluar",2
154,154,"05 May 2025",3,"Jersey Mills","Barang Keluar",3
155,155,"05 May 2025",8,"Jersey Basket","Barang Keluar",5
156,156,"05 May 2025",3,"Jersey Mills","Barang Keluar",2
157,157,"05 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
158,158,"05 May 2025",6,"Sepatu Futsal","Barang Keluar",1
159,159,"05 May 2025",3,"Jersey Mills","Barang Keluar",1
160,160,"05 May 2025",7,"Bola Basket","Barang Keluar",2
161,161,"05 May 2025",8,"Jersey Basket","Barang Keluar",5
162,162,"05 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
163,163,"05 May 2025",7,"Bola Basket","Barang Keluar",3
164,164,"05 May 2025",8,"Jersey Basket","Barang Keluar",2
165,165,"05 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
166,166,"05 May 2025",3,"Jersey Mills","Barang Keluar",4
167,167,"05 May 2025",6,"Sepatu Futsal","Barang Keluar",5
168,168,"05 May 2025",3,"Jersey Mills","Barang Keluar",3
169,169,"06 May 2025",8,"Jersey Basket","Barang Keluar",4
170,170,"06 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
171,171,"06 May 2025",7,"Bola Basket","Barang Keluar",3
172,172,"06 May 2025",5,Piala,"Barang Keluar",4
173,173,"06 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
174,174,"06 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
175,175,"06 May 2025",5,Piala,"Barang Keluar",2
176,176,"06 May 2025",6,"Sepatu Futsal","Barang Keluar",2
177,177,"06 May 2025",3,"Jersey Mills","Barang Keluar",4
178,178,"06 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
179,179,"06 May 2025",7,"Bola Basket","Barang Keluar",2
180,180,"06 May 2025",5,Piala,"Barang Keluar",1
181,181,"06 May 2025",6,"Sepatu Futsal","Barang Keluar",4
182,182,"06 May 2025",3,"Jersey Mills","Barang Keluar",1
183,183,"06 May 2025",7,"Bola Basket","Barang Keluar",3
184,184,"06 May 2025",3,"Jersey Mills","Barang Keluar",2
185,185,"06 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
186,186,"06 May 2025",7,"Bola Basket","Barang Keluar",5
187,187,"06 May 2025",8,"Jersey Basket","Barang Keluar",1
188,188,"06 May 2025",5,Piala,"Barang Keluar",1
189,189,"06 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
190,190,"06 May 2025",5,Piala,"Barang Keluar",1
191,191,"06 May 2025",6,"Sepatu Futsal","Barang Keluar",5
192,192,"06 May 2025",6,"Sepatu Futsal","Barang Keluar",1
193,193,"06 May 2025",3,"Jersey Mills","Barang Keluar",2
194,194,"06 May 2025",8,"Jersey Basket","Barang Keluar",3
195,195,"06 May 2025",6,"Sepatu Futsal","Barang Keluar",1
196,196,"06 May 2025",3,"Jersey Mills","Barang Keluar",5
197,197,"06 May 2025",7,"Bola Basket","Barang Keluar",5
198,198,"06 May 2025",8,"Jersey Basket","Barang Keluar",5
199,199,"06 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
200,200,"06 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
201,201,"06 May 2025",5,Piala,"Barang Keluar",3
202,202,"06 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
203,203,"06 May 2025",5,Piala,"Barang Keluar",1
204,204,"06 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
205,205,"06 May 2025",8,"Jersey Basket","Barang Keluar",2
206,206,"06 May 2025",7,"Bola Basket","Barang Keluar",4
207,207,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
208,208,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
209,209,"07 May 2025",7,"Bola Basket","Barang Keluar",4
210,210,"07 May 2025",3,"Jersey Mills","Barang Keluar",4
211,211,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
212,212,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
213,213,"07 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
214,214,"07 May 2025",8,"Jersey Basket","Barang Keluar",3
215,215,"07 May 2025",5,Piala,"Barang Keluar",3
216,216,"07 May 2025",7,"Bola Basket","Barang Keluar",3
217,217,"07 May 2025",3,"Jersey Mills","Barang Keluar",2
218,218,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
219,219,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
220,220,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
221,221,"07 May 2025",6,"Sepatu Futsal","Barang Keluar",2
222,222,"07 May 2025",7,"Bola Basket","Barang Keluar",2
223,223,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
224,224,"07 May 2025",5,Piala,"Barang Keluar",4
225,225,"07 May 2025",7,"Bola Basket","Barang Keluar",2
226,226,"07 May 2025",3,"Jersey Mills","Barang Keluar",2
227,227,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
228,228,"07 May 2025",6,"Sepatu Futsal","Barang Keluar",2
229,229,"07 May 2025",7,"Bola Basket","Barang Keluar",4
230,230,"07 May 2025",7,"Bola Basket","Barang Keluar",5
231,231,"07 May 2025",8,"Jersey Basket","Barang Keluar",1
232,232,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
233,233,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
234,234,"07 May 2025",6,"Sepatu Futsal","Barang Keluar",1
235,235,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
236,236,"07 May 2025",7,"Bola Basket","Barang Keluar",3
237,237,"07 May 2025",8,"Jersey Basket","Barang Keluar",1
238,238,"07 May 2025",3,"Jersey Mills","Barang Keluar",1
239,239,"07 May 2025",3,"Jersey Mills","Barang Keluar",2
240,240,"07 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
241,241,"07 May 2025",3,"Jersey Mills","Barang Keluar",1
242,242,"07 May 2025",6,"Sepatu Futsal","Barang Keluar",5
243,243,"07 May 2025",7,"Bola Basket","Barang Keluar",5
244,244,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
245,245,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
246,246,"07 May 2025",3,"Jersey Mills","Barang Keluar",3
247,247,"07 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
248,248,"07 May 2025",6,"Sepatu Futsal","Barang Keluar",4
249,249,"07 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
250,250,"07 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
251,256,"08 May 2025",8,"Jersey Basket","Barang Keluar",3
252,257,"08 May 2025",7,"Bola Basket","Barang Keluar",5
253,258,"08 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
254,259,"08 May 2025",5,Piala,"Barang Keluar",5
255,260,"08 May 2025",3,"Jersey Mills","Barang Keluar",3
256,261,"08 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
257,262,"08 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
258,263,"08 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
259,264,"08 May 2025",7,"Bola Basket","Barang Keluar",4
260,265,"08 May 2025",7,"Bola Basket","Barang Keluar",3
261,266,"08 May 2025",8,"Jersey Basket","Barang Keluar",3
262,267,"08 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
263,268,"08 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
264,269,"08 May 2025",3,"Jersey Mills","Barang Keluar",4
265,270,"08 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
266,271,"08 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
267,251,"08 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
268,252,"08 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
269,253,"08 May 2025",7,"Bola Basket","Barang Keluar",1
270,254,"08 May 2025",6,"Sepatu Futsal","Barang Keluar",4
271,255,"08 May 2025",8,"Jersey Basket","Barang Keluar",1
272,272,"09 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
273,273,"09 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
274,274,"09 May 2025",3,"Jersey Mills","Barang Keluar",4
275,275,"09 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
276,276,"09 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
277,277,"09 May 2025",6,"Sepatu Futsal","Barang Keluar",1
278,278,"09 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",1
279,279,"09 May 2025",8,"Jersey Basket","Barang Keluar",2
280,280,"09 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
281,281,"09 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
282,282,"09 May 2025",5,Piala,"Barang Keluar",1
283,283,"09 May 2025",7,"Bola Basket","Barang Keluar",2
284,284,"09 May 2025",7,"Bola Basket","Barang Keluar",4
285,285,"09 May 2025",8,"Jersey Basket","Barang Keluar",3
286,286,"09 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
287,287,"09 May 2025",3,"Jersey Mills","Barang Keluar",4
288,288,"09 May 2025",8,"Jersey Basket","Barang Keluar",4
289,289,"09 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
290,290,"09 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
291,291,"09 May 2025",3,"Jersey Mills","Barang Keluar",2
292,292,"09 May 2025",3,"Jersey Mills","Barang Keluar",1
293,293,"09 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
294,294,"09 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
295,295,"09 May 2025",3,"Jersey Mills","Barang Keluar",1
296,296,"09 May 2025",5,Piala,"Barang Keluar",1
297,297,"09 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
298,298,"09 May 2025",6,"Sepatu Futsal","Barang Keluar",4
299,299,"09 May 2025",6,"Sepatu Futsal","Barang Keluar",2
300,300,"09 May 2025",3,"Jersey Mills","Barang Keluar",4
301,301,"10 May 2025",8,"Jersey Basket","Barang Keluar",1
302,302,"10 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
303,303,"10 May 2025",7,"Bola Basket","Barang Keluar",5
304,304,"10 May 2025",3,"Jersey Mills","Barang Keluar",4
305,305,"10 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
306,306,"10 May 2025",7,"Bola Basket","Barang Keluar",4
307,307,"10 May 2025",3,"Jersey Mills","Barang Keluar",4
308,308,"10 May 2025",5,Piala,"Barang Keluar",2
309,309,"10 May 2025",3,"Jersey Mills","Barang Keluar",3
310,310,"10 May 2025",6,"Sepatu Futsal","Barang Keluar",5
311,311,"10 May 2025",3,"Jersey Mills","Barang Keluar",4
312,312,"10 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
313,313,"10 May 2025",8,"Jersey Basket","Barang Keluar",5
314,314,"10 May 2025",7,"Bola Basket","Barang Keluar",4
315,315,"10 May 2025",6,"Sepatu Futsal","Barang Keluar",2
316,316,"10 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
317,317,"10 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
318,318,"10 May 2025",7,"Bola Basket","Barang Keluar",1
319,319,"10 May 2025",7,"Bola Basket","Barang Keluar",5
320,320,"10 May 2025",8,"Jersey Basket","Barang Keluar",4
321,321,"10 May 2025",7,"Bola Basket","Barang Keluar",5
322,322,"10 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
323,323,"10 May 2025",6,"Sepatu Futsal","Barang Keluar",3
324,324,"10 May 2025",8,"Jersey Basket","Barang Keluar",4
325,325,"10 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
326,326,"10 May 2025",8,"Jersey Basket","Barang Keluar",5
327,327,"10 May 2025",6,"Sepatu Futsal","Barang Keluar",3
328,328,"10 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
329,329,"10 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
330,330,"10 May 2025",7,"Bola Basket","Barang Keluar",2
331,331,"10 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
332,332,"10 May 2025",3,"Jersey Mills","Barang Keluar",3
333,333,"10 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
334,334,"10 May 2025",5,Piala,"Barang Keluar",5
335,335,"10 May 2025",6,"Sepatu Futsal","Barang Keluar",3
336,336,"11 May 2025",7,"Bola Basket","Barang Keluar",2
337,337,"11 May 2025",2,"Kaos Kaki Avo","Barang Keluar",2
338,338,"11 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
339,339,"11 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",4
340,340,"11 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",3
341,341,"11 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
342,342,"11 May 2025",5,Piala,"Barang Keluar",4
343,343,"11 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
344,344,"11 May 2025",3,"Jersey Mills","Barang Keluar",1
345,345,"11 May 2025",7,"Bola Basket","Barang Keluar",1
346,346,"11 May 2025",8,"Jersey Basket","Barang Keluar",2
347,347,"11 May 2025",5,Piala,"Barang Keluar",2
348,348,"11 May 2025",7,"Bola Basket","Barang Keluar",1
349,349,"11 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
350,350,"11 May 2025",3,"Jersey Mills","Barang Keluar",5
351,351,"11 May 2025",7,"Bola Basket","Barang Keluar",1
352,352,"11 May 2025",8,"Jersey Basket","Barang Keluar",2
353,353,"11 May 2025",3,"Jersey Mills","Barang Keluar",4
354,354,"11 May 2025",6,"Sepatu Futsal","Barang Keluar",3
355,355,"11 May 2025",3,"Jersey Mills","Barang Keluar",1
356,356,"11 May 2025",6,"Sepatu Futsal","Barang Keluar",4
357,357,"11 May 2025",3,"Jersey Mills","Barang Keluar",3
358,358,"11 May 2025",8,"Jersey Basket","Barang Keluar",4
359,359,"11 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
360,360,"11 May 2025",6,"Sepatu Futsal","Barang Keluar",4
361,361,"11 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
362,362,"12 May 2025",8,"Jersey Basket","Barang Keluar",5
363,363,"12 May 2025",3,"Jersey Mills","Barang Keluar",4
364,364,"12 May 2025",7,"Bola Basket","Barang Keluar",4
365,365,"12 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
366,366,"12 May 2025",2,"Kaos Kaki Avo","Barang Keluar",4
367,367,"12 May 2025",7,"Bola Basket","Barang Keluar",3
368,368,"12 May 2025",8,"Jersey Basket","Barang Keluar",1
369,369,"12 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",1
370,370,"12 May 2025",6,"Sepatu Futsal","Barang Keluar",1
371,371,"12 May 2025",3,"Jersey Mills","Barang Keluar",5
372,372,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
373,373,"12 May 2025",2,"Kaos Kaki Avo","Barang Keluar",3
374,374,"12 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",4
375,375,"12 May 2025",3,"Jersey Mills","Barang Keluar",1
376,376,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
377,377,"12 May 2025",5,Piala,"Barang Keluar",4
378,378,"12 May 2025",8,"Jersey Basket","Barang Keluar",3
379,379,"12 May 2025",7,"Bola Basket","Barang Keluar",5
380,380,"12 May 2025",8,"Jersey Basket","Barang Keluar",2
381,381,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
382,382,"12 May 2025",2,"Kaos Kaki Avo","Barang Keluar",1
383,383,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
384,384,"12 May 2025",8,"Jersey Basket","Barang Keluar",2
385,385,"12 May 2025",5,Piala,"Barang Keluar",5
386,386,"12 May 2025",7,"Bola Basket","Barang Keluar",3
387,387,"12 May 2025",5,Piala,"Barang Keluar",2
388,388,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",2
389,389,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",1
390,390,"12 May 2025",6,"Sepatu Futsal","Barang Keluar",4
391,391,"12 May 2025",5,Piala,"Barang Keluar",3
392,392,"12 May 2025",8,"Jersey Basket","Barang Keluar",1
393,393,"12 May 2025",1,"Sepatu Bola Ortus","Barang Keluar",3
394,394,"12 May 2025",6,"Sepatu Futsal","Barang Keluar",2
395,395,"13 May 2025",5,Piala,"Barang Keluar",1
396,396,"13 May 2025",8,"Jersey Basket","Barang Keluar",3
397,397,"13 May 2025",6,"Sepatu Futsal","Barang Keluar",3
398,398,"13 May 2025",5,Piala,"Barang Keluar",5
399,399,"13 May 2025",8,"Jersey Basket","Barang Keluar",5
400,400,"13 May 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",2
401,401,"13 May 2025",2,"Kaos Kaki Avo","Barang Keluar",5
402,402,"13 May 2025",3,"Jersey Mills","Barang Keluar",4
