no,id_trx,tgl,id_item,nama_barang,kategori,jumlah
49,250,"04 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
50,1810,"05 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
51,1811,"05 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
52,1812,"05 March 2025",6,"Sepatu Futsal","Barang Keluar",6
53,305,"05 March 2025",8,"Jersey Basket","Barang Keluar",7
54,306,"05 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
55,307,"05 March 2025",6,"Sepatu Futsal","Barang Keluar",5
56,308,"05 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
57,1881,"05 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
58,1882,"05 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
59,1883,"05 March 2025",3,"Jersey Mills","Barang Keluar",6
60,1884,"05 March 2025",7,"Bola Basket","Barang Keluar",6
61,1174,"05 March 2025",7,"Bola Basket","Barang Keluar",7
62,1175,"05 March 2025",8,"Jersey Basket","Barang Keluar",8
63,1176,"05 March 2025",6,"Sepatu Futsal","Barang Keluar",6
64,1177,"05 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
65,2498,"05 March 2025",5,Piala,"Barang Keluar",8
66,2499,"05 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
67,1550,"06 March 2025",3,"Jersey Mills","Barang Keluar",7
68,1551,"06 March 2025",7,"Bola Basket","Barang Keluar",5
69,1552,"06 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
70,2926,"06 March 2025",8,"Jersey Basket","Barang Keluar",8
71,2927,"06 March 2025",6,"Sepatu Futsal","Barang Keluar",7
72,2974,"06 March 2025",7,"Bola Basket","Barang Keluar",7
73,2975,"06 March 2025",6,"Sepatu Futsal","Barang Keluar",8
74,2976,"06 March 2025",8,"Jersey Basket","Barang Keluar",5
75,2977,"06 March 2025",3,"Jersey Mills","Barang Keluar",6
76,3009,"06 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
77,3010,"06 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
78,3011,"06 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
79,2529,"06 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
80,2530,"06 March 2025",7,"Bola Basket","Barang Keluar",8
81,2531,"06 March 2025",3,"Jersey Mills","Barang Keluar",7
82,2532,"06 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
83,2363,"07 March 2025",3,"Jersey Mills","Barang Keluar",7
84,2364,"07 March 2025",6,"Sepatu Futsal","Barang Keluar",5
85,2365,"07 March 2025",8,"Jersey Basket","Barang Keluar",5
86,854,"07 March 2025",3,"Jersey Mills","Barang Keluar",8
87,855,"07 March 2025",6,"Sepatu Futsal","Barang Keluar",6
88,1195,"08 March 2025",6,"Sepatu Futsal","Barang Keluar",8
89,1196,"08 March 2025",5,Piala,"Barang Keluar",7
90,1197,"08 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
91,1198,"08 March 2025",8,"Jersey Basket","Barang Keluar",7
92,2304,"09 March 2025",5,Piala,"Barang Keluar",8
93,2305,"09 March 2025",3,"Jersey Mills","Barang Keluar",6
94,886,"09 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
95,887,"09 March 2025",3,"Jersey Mills","Barang Keluar",7
96,888,"09 March 2025",5,Piala,"Barang Keluar",6
97,889,"09 March 2025",7,"Bola Basket","Barang Keluar",6
98,1921,"09 March 2025",3,"Jersey Mills","Barang Keluar",5
99,1922,"09 March 2025",8,"Jersey Basket","Barang Keluar",5
100,1923,"09 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
101,1924,"09 March 2025",6,"Sepatu Futsal","Barang Keluar",5
102,1458,"09 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
103,1459,"09 March 2025",3,"Jersey Mills","Barang Keluar",7
104,1460,"09 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
105,992,"09 March 2025",8,"Jersey Basket","Barang Keluar",8
106,993,"09 March 2025",7,"Bola Basket","Barang Keluar",5
107,24,"10 March 2025",3,"Jersey Mills","Barang Keluar",6
108,25,"10 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
109,26,"10 March 2025",7,"Bola Basket","Barang Keluar",7
110,27,"10 March 2025",5,Piala,"Barang Keluar",8
111,2879,"10 March 2025",3,"Jersey Mills","Barang Keluar",5
112,2880,"10 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
113,2881,"10 March 2025",8,"Jersey Basket","Barang Keluar",7
114,365,"10 March 2025",3,"Jersey Mills","Barang Keluar",5
115,366,"10 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
116,367,"10 March 2025",8,"Jersey Basket","Barang Keluar",6
117,2965,"10 March 2025",8,"Jersey Basket","Barang Keluar",5
118,2966,"10 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
119,1709,"10 March 2025",3,"Jersey Mills","Barang Keluar",8
120,1710,"10 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
121,1711,"10 March 2025",5,Piala,"Barang Keluar",8
122,1712,"10 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
123,3006,"10 March 2025",6,"Sepatu Futsal","Barang Keluar",8
124,3007,"10 March 2025",3,"Jersey Mills","Barang Keluar",6
125,3008,"10 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
126,422,"11 March 2025",7,"Bola Basket","Barang Keluar",5
127,423,"11 March 2025",6,"Sepatu Futsal","Barang Keluar",5
128,424,"11 March 2025",5,Piala,"Barang Keluar",6
129,1783,"11 March 2025",3,"Jersey Mills","Barang Keluar",5
130,1784,"11 March 2025",6,"Sepatu Futsal","Barang Keluar",6
131,1785,"11 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
132,1786,"11 March 2025",5,Piala,"Barang Keluar",8
133,1282,"12 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
134,1283,"12 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
135,1284,"12 March 2025",5,Piala,"Barang Keluar",6
136,2594,"12 March 2025",8,"Jersey Basket","Barang Keluar",7
137,2595,"12 March 2025",7,"Bola Basket","Barang Keluar",6
138,318,"12 March 2025",3,"Jersey Mills","Barang Keluar",6
139,319,"12 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
140,1369,"12 March 2025",8,"Jersey Basket","Barang Keluar",6
141,1370,"12 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
142,1371,"12 March 2025",7,"Bola Basket","Barang Keluar",8
143,1372,"12 March 2025",5,Piala,"Barang Keluar",7
144,1931,"12 March 2025",6,"Sepatu Futsal","Barang Keluar",5
145,1932,"12 March 2025",3,"Jersey Mills","Barang Keluar",7
146,1933,"12 March 2025",5,Piala,"Barang Keluar",7
147,2209,"12 March 2025",3,"Jersey Mills","Barang Keluar",7
148,2210,"12 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
149,2211,"12 March 2025",7,"Bola Basket","Barang Keluar",6
150,1506,"12 March 2025",7,"Bola Basket","Barang Keluar",6
151,1507,"12 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
152,518,"13 March 2025",7,"Bola Basket","Barang Keluar",6
153,519,"13 March 2025",8,"Jersey Basket","Barang Keluar",7
154,520,"13 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
155,521,"13 March 2025",6,"Sepatu Futsal","Barang Keluar",7
156,1583,"13 March 2025",3,"Jersey Mills","Barang Keluar",6
157,1584,"13 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
158,1585,"13 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
159,1586,"13 March 2025",7,"Bola Basket","Barang Keluar",7
160,1621,"13 March 2025",8,"Jersey Basket","Barang Keluar",7
161,1622,"13 March 2025",7,"Bola Basket","Barang Keluar",5
162,1914,"13 March 2025",3,"Jersey Mills","Barang Keluar",5
163,1915,"13 March 2025",6,"Sepatu Futsal","Barang Keluar",7
164,1916,"13 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
165,1917,"13 March 2025",7,"Bola Basket","Barang Keluar",5
166,808,"14 March 2025",5,Piala,"Barang Keluar",6
167,809,"14 March 2025",3,"Jersey Mills","Barang Keluar",8
168,2414,"14 March 2025",7,"Bola Basket","Barang Keluar",5
169,2415,"14 March 2025",8,"Jersey Basket","Barang Keluar",5
170,2416,"14 March 2025",6,"Sepatu Futsal","Barang Keluar",7
171,2181,"14 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
172,2182,"14 March 2025",3,"Jersey Mills","Barang Keluar",6
173,2183,"14 March 2025",6,"Sepatu Futsal","Barang Keluar",6
174,2263,"14 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
175,2264,"14 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
176,2265,"14 March 2025",7,"Bola Basket","Barang Keluar",6
177,227,"14 March 2025",7,"Bola Basket","Barang Keluar",7
178,228,"14 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
179,229,"14 March 2025",8,"Jersey Basket","Barang Keluar",7
180,245,"14 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
181,246,"14 March 2025",5,Piala,"Barang Keluar",7
182,247,"14 March 2025",3,"Jersey Mills","Barang Keluar",5
183,248,"14 March 2025",8,"Jersey Basket","Barang Keluar",6
184,2869,"15 March 2025",5,Piala,"Barang Keluar",7
185,2870,"15 March 2025",6,"Sepatu Futsal","Barang Keluar",5
186,2871,"15 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
187,2872,"15 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
188,2659,"15 March 2025",5,Piala,"Barang Keluar",7
189,2660,"15 March 2025",3,"Jersey Mills","Barang Keluar",5
190,2661,"15 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
191,2222,"15 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
192,2223,"15 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
193,708,"15 March 2025",5,Piala,"Barang Keluar",7
194,709,"15 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
195,710,"15 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
196,1225,"15 March 2025",8,"Jersey Basket","Barang Keluar",6
197,1226,"15 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
198,694,"16 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
199,695,"16 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
200,465,"16 March 2025",6,"Sepatu Futsal","Barang Keluar",5
201,466,"16 March 2025",5,Piala,"Barang Keluar",8
202,2799,"16 March 2025",6,"Sepatu Futsal","Barang Keluar",8
203,2800,"16 March 2025",3,"Jersey Mills","Barang Keluar",7
204,2801,"16 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
205,2802,"16 March 2025",8,"Jersey Basket","Barang Keluar",7
206,1480,"17 March 2025",7,"Bola Basket","Barang Keluar",7
207,1481,"17 March 2025",8,"Jersey Basket","Barang Keluar",8
208,1482,"17 March 2025",5,Piala,"Barang Keluar",8
209,1483,"17 March 2025",6,"Sepatu Futsal","Barang Keluar",6
210,68,"18 March 2025",3,"Jersey Mills","Barang Keluar",7
211,69,"18 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
212,70,"18 March 2025",5,Piala,"Barang Keluar",8
213,1952,"18 March 2025",7,"Bola Basket","Barang Keluar",5
214,1953,"18 March 2025",6,"Sepatu Futsal","Barang Keluar",6
215,1954,"18 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
216,1461,"18 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
217,1462,"18 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
218,1978,"18 March 2025",5,Piala,"Barang Keluar",7
219,1979,"18 March 2025",7,"Bola Basket","Barang Keluar",8
220,311,"19 March 2025",8,"Jersey Basket","Barang Keluar",5
221,312,"19 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
222,313,"19 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
223,314,"19 March 2025",5,Piala,"Barang Keluar",5
224,110,"19 March 2025",6,"Sepatu Futsal","Barang Keluar",6
225,111,"19 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
226,112,"19 March 2025",8,"Jersey Basket","Barang Keluar",6
227,113,"19 March 2025",7,"Bola Basket","Barang Keluar",8
228,467,"19 March 2025",7,"Bola Basket","Barang Keluar",7
229,468,"19 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
230,469,"19 March 2025",3,"Jersey Mills","Barang Keluar",7
231,405,"20 March 2025",7,"Bola Basket","Barang Keluar",8
232,406,"20 March 2025",8,"Jersey Basket","Barang Keluar",6
233,1233,"20 March 2025",7,"Bola Basket","Barang Keluar",5
234,1234,"20 March 2025",8,"Jersey Basket","Barang Keluar",5
235,1235,"20 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
236,1236,"20 March 2025",3,"Jersey Mills","Barang Keluar",5
237,18,"21 March 2025",7,"Bola Basket","Barang Keluar",5
238,19,"21 March 2025",8,"Jersey Basket","Barang Keluar",7
239,562,"21 March 2025",7,"Bola Basket","Barang Keluar",5
240,563,"21 March 2025",6,"Sepatu Futsal","Barang Keluar",6
241,2633,"21 March 2025",3,"Jersey Mills","Barang Keluar",7
242,2634,"21 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
243,2635,"21 March 2025",8,"Jersey Basket","Barang Keluar",7
244,2636,"21 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",5
245,1665,"21 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
246,1666,"21 March 2025",5,Piala,"Barang Keluar",7
247,1667,"21 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
248,1668,"21 March 2025",6,"Sepatu Futsal","Barang Keluar",7
249,1422,"21 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
250,1423,"21 March 2025",6,"Sepatu Futsal","Barang Keluar",5
251,514,"22 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
252,515,"22 March 2025",6,"Sepatu Futsal","Barang Keluar",8
253,516,"22 March 2025",3,"Jersey Mills","Barang Keluar",5
254,517,"22 March 2025",5,Piala,"Barang Keluar",5
255,781,"22 March 2025",7,"Bola Basket","Barang Keluar",7
256,782,"22 March 2025",8,"Jersey Basket","Barang Keluar",7
257,783,"22 March 2025",6,"Sepatu Futsal","Barang Keluar",8
258,2848,"22 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
259,2849,"22 March 2025",7,"Bola Basket","Barang Keluar",8
260,2850,"22 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
261,2349,"22 March 2025",6,"Sepatu Futsal","Barang Keluar",7
262,2350,"22 March 2025",3,"Jersey Mills","Barang Keluar",5
263,2952,"22 March 2025",3,"Jersey Mills","Barang Keluar",6
264,2953,"22 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",5
265,2954,"22 March 2025",7,"Bola Basket","Barang Keluar",7
266,407,"22 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
267,408,"22 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
268,409,"22 March 2025",5,Piala,"Barang Keluar",8
269,473,"23 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
270,474,"23 March 2025",5,Piala,"Barang Keluar",8
271,494,"23 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
272,495,"23 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
273,2547,"23 March 2025",6,"Sepatu Futsal","Barang Keluar",5
274,2548,"23 March 2025",3,"Jersey Mills","Barang Keluar",5
275,2549,"23 March 2025",7,"Bola Basket","Barang Keluar",5
276,2550,"23 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
277,2057,"24 March 2025",6,"Sepatu Futsal","Barang Keluar",8
278,2058,"24 March 2025",3,"Jersey Mills","Barang Keluar",5
279,2059,"24 March 2025",5,Piala,"Barang Keluar",7
280,2321,"24 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
281,2322,"24 March 2025",7,"Bola Basket","Barang Keluar",8
282,2323,"24 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
283,2070,"24 March 2025",7,"Bola Basket","Barang Keluar",7
284,2071,"24 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
285,2091,"24 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
286,2092,"24 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
287,2093,"24 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
288,2094,"24 March 2025",6,"Sepatu Futsal","Barang Keluar",6
289,2875,"24 March 2025",7,"Bola Basket","Barang Keluar",7
290,2876,"24 March 2025",8,"Jersey Basket","Barang Keluar",6
291,2385,"24 March 2025",6,"Sepatu Futsal","Barang Keluar",6
292,2386,"24 March 2025",3,"Jersey Mills","Barang Keluar",6
293,2387,"24 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
294,2388,"24 March 2025",5,Piala,"Barang Keluar",8
295,1640,"24 March 2025",7,"Bola Basket","Barang Keluar",6
296,1641,"24 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
297,1642,"24 March 2025",5,Piala,"Barang Keluar",6
298,1643,"24 March 2025",3,"Jersey Mills","Barang Keluar",6
299,790,"25 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
300,791,"25 March 2025",6,"Sepatu Futsal","Barang Keluar",8
301,792,"25 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
302,793,"25 March 2025",5,Piala,"Barang Keluar",7
303,2330,"25 March 2025",5,Piala,"Barang Keluar",6
304,2331,"25 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
305,2332,"25 March 2025",6,"Sepatu Futsal","Barang Keluar",7
306,2333,"25 March 2025",7,"Bola Basket","Barang Keluar",7
307,2341,"25 March 2025",6,"Sepatu Futsal","Barang Keluar",8
308,2342,"25 March 2025",3,"Jersey Mills","Barang Keluar",7
309,2088,"25 March 2025",8,"Jersey Basket","Barang Keluar",6
310,2089,"25 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",7
311,2090,"25 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
312,431,"25 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
313,432,"25 March 2025",6,"Sepatu Futsal","Barang Keluar",5
314,433,"25 March 2025",7,"Bola Basket","Barang Keluar",8
315,434,"25 March 2025",8,"Jersey Basket","Barang Keluar",7
316,1478,"25 March 2025",7,"Bola Basket","Barang Keluar",8
317,1479,"25 March 2025",8,"Jersey Basket","Barang Keluar",6
318,2024,"25 March 2025",6,"Sepatu Futsal","Barang Keluar",7
319,2025,"25 March 2025",2,"Kaos Kaki Avo","Barang Keluar",5
320,1804,"26 March 2025",6,"Sepatu Futsal","Barang Keluar",8
321,1805,"26 March 2025",7,"Bola Basket","Barang Keluar",8
322,1806,"26 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
323,1807,"26 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
324,1310,"26 March 2025",7,"Bola Basket","Barang Keluar",5
325,1311,"26 March 2025",8,"Jersey Basket","Barang Keluar",5
326,1312,"26 March 2025",5,Piala,"Barang Keluar",6
327,2653,"26 March 2025",5,Piala,"Barang Keluar",8
328,2654,"26 March 2025",2,"Kaos Kaki Avo","Barang Keluar",7
329,2655,"26 March 2025",3,"Jersey Mills","Barang Keluar",5
330,2656,"26 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
331,61,"27 March 2025",7,"Bola Basket","Barang Keluar",7
332,62,"27 March 2025",8,"Jersey Basket","Barang Keluar",8
333,1889,"27 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
334,1890,"27 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
335,1437,"27 March 2025",6,"Sepatu Futsal","Barang Keluar",5
336,1438,"27 March 2025",3,"Jersey Mills","Barang Keluar",6
337,1439,"27 March 2025",5,Piala,"Barang Keluar",7
338,214,"27 March 2025",5,Piala,"Barang Keluar",8
339,215,"27 March 2025",3,"Jersey Mills","Barang Keluar",5
340,216,"27 March 2025",6,"Sepatu Futsal","Barang Keluar",7
341,1787,"27 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",7
342,1788,"27 March 2025",7,"Bola Basket","Barang Keluar",5
343,2816,"28 March 2025",5,Piala,"Barang Keluar",6
344,2817,"28 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
345,2818,"28 March 2025",7,"Bola Basket","Barang Keluar",6
346,831,"28 March 2025",6,"Sepatu Futsal","Barang Keluar",6
347,832,"28 March 2025",5,Piala,"Barang Keluar",8
348,833,"28 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
349,580,"28 March 2025",5,Piala,"Barang Keluar",7
350,581,"28 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
351,1861,"28 March 2025",3,"Jersey Mills","Barang Keluar",6
352,582,"28 March 2025",8,"Jersey Basket","Barang Keluar",8
353,1862,"28 March 2025",7,"Bola Basket","Barang Keluar",7
354,583,"28 March 2025",3,"Jersey Mills","Barang Keluar",6
355,1863,"28 March 2025",6,"Sepatu Futsal","Barang Keluar",8
356,1864,"28 March 2025",8,"Jersey Basket","Barang Keluar",7
357,984,"28 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
358,2520,"28 March 2025",3,"Jersey Mills","Barang Keluar",7
359,985,"28 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
360,2521,"28 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
361,986,"28 March 2025",5,Piala,"Barang Keluar",5
362,2522,"28 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
363,987,"28 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",8
364,2523,"28 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
365,73,"29 March 2025",7,"Bola Basket","Barang Keluar",8
366,74,"29 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
367,2751,"29 March 2025",3,"Jersey Mills","Barang Keluar",7
368,2752,"29 March 2025",8,"Jersey Basket","Barang Keluar",6
369,2753,"29 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
370,2754,"29 March 2025",6,"Sepatu Futsal","Barang Keluar",7
371,2357,"30 March 2025",6,"Sepatu Futsal","Barang Keluar",8
372,2358,"30 March 2025",8,"Jersey Basket","Barang Keluar",7
373,2359,"30 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",6
374,2360,"30 March 2025",3,"Jersey Mills","Barang Keluar",5
375,2248,"30 March 2025",7,"Bola Basket","Barang Keluar",8
376,2249,"30 March 2025",8,"Jersey Basket","Barang Keluar",6
377,2250,"30 March 2025",5,Piala,"Barang Keluar",7
378,768,"31 March 2025",8,"Jersey Basket","Barang Keluar",8
379,1868,"31 March 2025",3,"Jersey Mills","Barang Keluar",7
380,1869,"31 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
381,1870,"31 March 2025",5,Piala,"Barang Keluar",5
382,849,"31 March 2025",3,"Jersey Mills","Barang Keluar",8
383,850,"31 March 2025",6,"Sepatu Futsal","Barang Keluar",8
384,851,"31 March 2025",7,"Bola Basket","Barang Keluar",6
385,1688,"31 March 2025",7,"Bola Basket","Barang Keluar",8
386,1689,"31 March 2025",6,"Sepatu Futsal","Barang Keluar",6
387,2201,"31 March 2025",7,"Bola Basket","Barang Keluar",5
388,1690,"31 March 2025",8,"Jersey Basket","Barang Keluar",7
389,2202,"31 March 2025",2,"Kaos Kaki Avo","Barang Keluar",6
390,2205,"31 March 2025",5,Piala,"Barang Keluar",7
391,2206,"31 March 2025",1,"Sepatu Bola Ortus","Barang Keluar",6
392,2207,"31 March 2025",8,"Jersey Basket","Barang Keluar",5
393,2208,"31 March 2025",7,"Bola Basket","Barang Keluar",6
394,1219,"31 March 2025",4,"Tali Sepatu Kipzkapz","Barang Keluar",8
395,1220,"31 March 2025",2,"Kaos Kaki Avo","Barang Keluar",8
396,1221,"31 March 2025",3,"Jersey Mills","Barang Keluar",8
